,Document_No,Dominant_Topic,Topic_Perc_Contrib,Topic_Keywords,review_id,appid
307,307,0.0,0.10000000149011612,"update, , new, back, game, level, bring, board, reset, gold",5212623559,com.midasplayer.apps.candycrushsaga
308,308,0.0,0.696399986743927,"update, , new, back, game, level, bring, board, reset, gold",5212506327,com.midasplayer.apps.candycrushsaga
309,309,8.0,0.9308000206947327,"game, life, level, update, buy, u, get, , let, got",5212283251,com.midasplayer.apps.candycrushsaga
310,310,6.0,0.9757000207901001,"game, level, ad, get, middle, , time, update, every, make",5212023480,com.midasplayer.apps.candycrushsaga
311,311,8.0,0.9678000211715698,"game, life, level, update, buy, u, get, , let, got",5211462776,com.midasplayer.apps.candycrushsaga
312,312,9.0,0.699999988079071,"candy, game, time, get, , move, suggestion, player, life, bank",5210601090,com.midasplayer.apps.candycrushsaga
313,313,6.0,0.6998999714851379,"game, level, ad, get, middle, , time, update, every, make",5210489415,com.midasplayer.apps.candycrushsaga
314,314,9.0,0.8999999761581421,"candy, game, time, get, , move, suggestion, player, life, bank",5210142958,com.midasplayer.apps.candycrushsaga
315,315,1.0,0.7749999761581421,"game, add, , many, level, really, ever, way, time, much",5209617025,com.midasplayer.apps.candycrushsaga
316,316,1.0,0.4724000096321106,"game, add, , many, level, really, ever, way, time, much",5209428517,com.midasplayer.apps.candycrushsaga
317,317,3.0,0.9526000022888184,"commercial, addictive, review, push, em, all, game, ’, say, start",5209000138,com.midasplayer.apps.candycrushsaga
318,318,7.0,0.9100000262260437,"booster, game, life, get, move, level, without, exit, year, done",5208545362,com.midasplayer.apps.candycrushsaga
319,319,8.0,0.9526000022888184,"game, life, level, update, buy, u, get, , let, got",5207989088,com.midasplayer.apps.candycrushsaga
320,320,7.0,0.9700000286102295,"booster, game, life, get, move, level, without, exit, year, done",5207411653,com.midasplayer.apps.candycrushsaga
321,321,2.0,0.9678000211715698,"game, level, candy, reset, money, get, booster, life, year, back",5207395723,com.midasplayer.apps.candycrushsaga
322,322,4.0,0.887499988079071,"ad, game, many, level, , every, way, second, too, middle",5207301232,com.midasplayer.apps.candycrushsaga
323,323,9.0,0.5185999870300293,"candy, game, time, get, , move, suggestion, player, life, bank",5206806959,com.midasplayer.apps.candycrushsaga
324,324,6.0,0.699999988079071,"game, level, ad, get, middle, , time, update, every, make",5205901123,com.midasplayer.apps.candycrushsaga
325,325,1.0,0.9470000267028809,"game, add, , many, level, really, ever, way, time, much",5205767132,com.midasplayer.apps.candycrushsaga
326,326,2.0,0.7705000042915344,"game, level, candy, reset, money, get, booster, life, year, back",5204962921,com.midasplayer.apps.candycrushsaga
327,327,1.0,0.7980999946594238,"game, add, , many, level, really, ever, way, time, much",5204746363,com.midasplayer.apps.candycrushsaga
328,328,9.0,0.9100000262260437,"candy, game, time, get, , move, suggestion, player, life, bank",5204362685,com.midasplayer.apps.candycrushsaga
329,329,2.0,0.9089000225067139,"game, level, candy, reset, money, get, booster, life, year, back",5204176051,com.midasplayer.apps.candycrushsaga
330,330,2.0,0.9437000155448914,"game, level, candy, reset, money, get, booster, life, year, back",5203899933,com.midasplayer.apps.candycrushsaga
331,331,7.0,0.9399999976158142,"booster, game, life, get, move, level, without, exit, year, done",5203498062,com.midasplayer.apps.candycrushsaga
332,332,8.0,0.5428000092506409,"game, life, level, update, buy, u, get, , let, got",5203446971,com.midasplayer.apps.candycrushsaga
333,333,2.0,0.3937000036239624,"game, level, candy, reset, money, get, booster, life, year, back",5203037868,com.midasplayer.apps.candycrushsaga
334,334,1.0,0.699999988079071,"game, add, , many, level, really, ever, way, time, much",5203029803,com.midasplayer.apps.candycrushsaga
335,335,1.0,0.8199999928474426,"game, add, , many, level, really, ever, way, time, much",5202766442,com.midasplayer.apps.candycrushsaga
336,336,1.0,0.8777999877929688,"game, add, , many, level, really, ever, way, time, much",5202026680,com.midasplayer.apps.candycrushsaga
337,337,2.0,0.6650999784469604,"game, level, candy, reset, money, get, booster, life, year, back",5202024565,com.midasplayer.apps.candycrushsaga
338,338,0.0,0.541700005531311,"update, , new, back, game, level, bring, board, reset, gold",5201785058,com.midasplayer.apps.candycrushsaga
339,339,4.0,0.8199999928474426,"ad, game, many, level, , every, way, second, too, middle",5201118091,com.midasplayer.apps.candycrushsaga
340,340,4.0,0.8500000238418579,"ad, game, many, level, , every, way, second, too, middle",5201068686,com.midasplayer.apps.candycrushsaga
341,341,6.0,0.7495999932289124,"game, level, ad, get, middle, , time, update, every, make",5200042148,com.midasplayer.apps.candycrushsaga
342,342,9.0,0.8370000123977661,"candy, game, time, get, , move, suggestion, player, life, bank",5199784548,com.midasplayer.apps.candycrushsaga
343,343,5.0,0.626800000667572,"level, game, app, reset, longer, money, life, king, deleting, harder",5199770678,com.midasplayer.apps.candycrushsaga
344,344,2.0,0.412200003862381,"game, level, candy, reset, money, get, booster, life, year, back",5199447959,com.midasplayer.apps.candycrushsaga
345,345,9.0,0.6840999722480774,"candy, game, time, get, , move, suggestion, player, life, bank",5199050704,com.midasplayer.apps.candycrushsaga
346,346,6.0,0.7609999775886536,"game, level, ad, get, middle, , time, update, every, make",5198844534,com.midasplayer.apps.candycrushsaga
347,347,1.0,0.550000011920929,"game, add, , many, level, really, ever, way, time, much",5198075178,com.midasplayer.apps.candycrushsaga
348,348,7.0,0.9470000267028809,"booster, game, life, get, move, level, without, exit, year, done",5197849051,com.midasplayer.apps.candycrushsaga
349,349,0.0,0.9182000160217285,"update, , new, back, game, level, bring, board, reset, gold",5197829961,com.midasplayer.apps.candycrushsaga
350,350,1.0,0.7766000032424927,"game, add, , many, level, really, ever, way, time, much",5197602301,com.midasplayer.apps.candycrushsaga
351,351,1.0,0.8999999761581421,"game, add, , many, level, really, ever, way, time, much",5196722748,com.midasplayer.apps.candycrushsaga
352,352,8.0,0.9182000160217285,"game, life, level, update, buy, u, get, , let, got",5196400707,com.midasplayer.apps.candycrushsaga
353,353,2.0,0.9307000041007996,"game, level, candy, reset, money, get, booster, life, year, back",5196400627,com.midasplayer.apps.candycrushsaga
354,354,1.0,0.699999988079071,"game, add, , many, level, really, ever, way, time, much",5196107443,com.midasplayer.apps.candycrushsaga
355,355,7.0,0.9526000022888184,"booster, game, life, get, move, level, without, exit, year, done",5195131697,com.midasplayer.apps.candycrushsaga
356,356,0.0,0.8805000185966492,"update, , new, back, game, level, bring, board, reset, gold",5194197281,com.midasplayer.apps.candycrushsaga
357,357,1.0,0.7749999761581421,"game, add, , many, level, really, ever, way, time, much",5194169636,com.midasplayer.apps.candycrushsaga
358,358,9.0,0.8198999762535095,"candy, game, time, get, , move, suggestion, player, life, bank",5193957783,com.midasplayer.apps.candycrushsaga
359,359,0.0,0.10000000149011612,"update, , new, back, game, level, bring, board, reset, gold",5193855946,com.midasplayer.apps.candycrushsaga
360,360,9.0,0.7749000191688538,"candy, game, time, get, , move, suggestion, player, life, bank",5193789095,com.midasplayer.apps.candycrushsaga
361,361,9.0,0.871399998664856,"candy, game, time, get, , move, suggestion, player, life, bank",5193722344,com.midasplayer.apps.candycrushsaga
362,362,9.0,0.7926999926567078,"candy, game, time, get, , move, suggestion, player, life, bank",5193696438,com.midasplayer.apps.candycrushsaga
363,363,2.0,0.46799999475479126,"game, level, candy, reset, money, get, booster, life, year, back",5193678918,com.midasplayer.apps.candycrushsaga
364,364,2.0,0.9918000102043152,"game, level, candy, reset, money, get, booster, life, year, back",5193660143,com.midasplayer.apps.candycrushsaga
365,365,5.0,0.871399998664856,"level, game, app, reset, longer, money, life, king, deleting, harder",5193541791,com.midasplayer.apps.candycrushsaga
366,366,3.0,0.7997999787330627,"commercial, addictive, review, push, em, all, game, ’, say, start",5193428319,com.midasplayer.apps.candycrushsaga
367,367,2.0,0.9763000011444092,"game, level, candy, reset, money, get, booster, life, year, back",5193339352,com.midasplayer.apps.candycrushsaga
368,368,1.0,0.8199999928474426,"game, add, , many, level, really, ever, way, time, much",5193136460,com.midasplayer.apps.candycrushsaga
369,369,1.0,0.7749999761581421,"game, add, , many, level, really, ever, way, time, much",5193090579,com.midasplayer.apps.candycrushsaga
370,370,4.0,0.7371000051498413,"ad, game, many, level, , every, way, second, too, middle",5192993622,com.midasplayer.apps.candycrushsaga
371,371,9.0,0.8999999761581421,"candy, game, time, get, , move, suggestion, player, life, bank",5192654067,com.midasplayer.apps.candycrushsaga
372,372,9.0,0.6251000165939331,"candy, game, time, get, , move, suggestion, player, life, bank",5192277366,com.midasplayer.apps.candycrushsaga
373,373,1.0,0.8500000238418579,"game, add, , many, level, really, ever, way, time, much",5192114828,com.midasplayer.apps.candycrushsaga
374,374,0.0,0.7346000075340271,"update, , new, back, game, level, bring, board, reset, gold",5191540417,com.midasplayer.apps.candycrushsaga
375,375,6.0,0.871399998664856,"game, level, ad, get, middle, , time, update, every, make",5191512670,com.midasplayer.apps.candycrushsaga
376,376,1.0,0.4943000078201294,"game, add, , many, level, really, ever, way, time, much",5191343299,com.midasplayer.apps.candycrushsaga
377,377,1.0,0.475600004196167,"game, add, , many, level, really, ever, way, time, much",5190927216,com.midasplayer.apps.candycrushsaga
378,378,2.0,0.9909999966621399,"game, level, candy, reset, money, get, booster, life, year, back",5190265294,com.midasplayer.apps.candycrushsaga
379,379,5.0,0.980400025844574,"level, game, app, reset, longer, money, life, king, deleting, harder",5190071033,com.midasplayer.apps.candycrushsaga
380,380,6.0,0.8199999928474426,"game, level, ad, get, middle, , time, update, every, make",5189898759,com.midasplayer.apps.candycrushsaga
381,381,5.0,0.9470000267028809,"level, game, app, reset, longer, money, life, king, deleting, harder",5189579625,com.midasplayer.apps.candycrushsaga
382,382,7.0,0.569599986076355,"booster, game, life, get, move, level, without, exit, year, done",5189407917,com.midasplayer.apps.candycrushsaga
383,383,6.0,0.9307000041007996,"game, level, ad, get, middle, , time, update, every, make",5188868430,com.midasplayer.apps.candycrushsaga
384,384,2.0,0.9307000041007996,"game, level, candy, reset, money, get, booster, life, year, back",5188808337,com.midasplayer.apps.candycrushsaga
385,385,2.0,0.4717999994754791,"game, level, candy, reset, money, get, booster, life, year, back",5188644677,com.midasplayer.apps.candycrushsaga
386,386,4.0,0.6276000142097473,"ad, game, many, level, , every, way, second, too, middle",5188059147,com.midasplayer.apps.candycrushsaga
387,387,2.0,0.8199999928474426,"game, level, candy, reset, money, get, booster, life, year, back",5187115115,com.midasplayer.apps.candycrushsaga
388,388,8.0,0.8199999928474426,"game, life, level, update, buy, u, get, , let, got",5186841912,com.midasplayer.apps.candycrushsaga
389,389,2.0,0.9437000155448914,"game, level, candy, reset, money, get, booster, life, year, back",5185341428,com.midasplayer.apps.candycrushsaga
390,390,7.0,0.8823999762535095,"booster, game, life, get, move, level, without, exit, year, done",5184933177,com.midasplayer.apps.candycrushsaga
391,391,9.0,0.8199999928474426,"candy, game, time, get, , move, suggestion, player, life, bank",5184761781,com.midasplayer.apps.candycrushsaga
392,392,0.0,0.10000000149011612,"update, , new, back, game, level, bring, board, reset, gold",5184750795,com.midasplayer.apps.candycrushsaga
393,393,9.0,0.871399998664856,"candy, game, time, get, , move, suggestion, player, life, bank",5184508543,com.midasplayer.apps.candycrushsaga
394,394,5.0,0.871399998664856,"level, game, app, reset, longer, money, life, king, deleting, harder",5184306364,com.midasplayer.apps.candycrushsaga
395,395,1.0,0.925000011920929,"game, add, , many, level, really, ever, way, time, much",5183884507,com.midasplayer.apps.candycrushsaga
396,396,0.0,0.9308000206947327,"update, , new, back, game, level, bring, board, reset, gold",5183595598,com.midasplayer.apps.candycrushsaga
397,397,2.0,0.7447999715805054,"game, level, candy, reset, money, get, booster, life, year, back",5182977527,com.midasplayer.apps.candycrushsaga
398,398,6.0,0.8517000079154968,"game, level, ad, get, middle, , time, update, every, make",5182257609,com.midasplayer.apps.candycrushsaga
399,399,3.0,0.8198999762535095,"commercial, addictive, review, push, em, all, game, ’, say, start",5181843553,com.midasplayer.apps.candycrushsaga
400,400,1.0,0.9180999994277954,"game, add, , many, level, really, ever, way, time, much",5179345444,com.midasplayer.apps.candycrushsaga
401,401,1.0,0.6998999714851379,"game, add, , many, level, really, ever, way, time, much",5179086889,com.midasplayer.apps.candycrushsaga
402,402,1.0,0.887499988079071,"game, add, , many, level, really, ever, way, time, much",5178787181,com.midasplayer.apps.candycrushsaga
403,403,9.0,0.8199999928474426,"candy, game, time, get, , move, suggestion, player, life, bank",5178598892,com.midasplayer.apps.candycrushsaga
404,404,1.0,0.5936999917030334,"game, add, , many, level, really, ever, way, time, much",5178382328,com.midasplayer.apps.candycrushsaga
405,405,5.0,0.8999999761581421,"level, game, app, reset, longer, money, life, king, deleting, harder",5177364538,com.midasplayer.apps.candycrushsaga
406,406,6.0,0.949999988079071,"game, level, ad, get, middle, , time, update, every, make",5176925485,com.midasplayer.apps.candycrushsaga
407,407,7.0,0.935699999332428,"booster, game, life, get, move, level, without, exit, year, done",5176764192,com.midasplayer.apps.candycrushsaga
408,408,4.0,0.8199999928474426,"ad, game, many, level, , every, way, second, too, middle",5176659048,com.midasplayer.apps.candycrushsaga
409,409,5.0,0.871399998664856,"level, game, app, reset, longer, money, life, king, deleting, harder",5175347746,com.midasplayer.apps.candycrushsaga
410,410,2.0,0.5080999732017517,"game, level, candy, reset, money, get, booster, life, year, back",5175080794,com.midasplayer.apps.candycrushsaga
411,411,9.0,0.871399998664856,"candy, game, time, get, , move, suggestion, player, life, bank",5174871610,com.midasplayer.apps.candycrushsaga
412,412,2.0,0.887499988079071,"game, level, candy, reset, money, get, booster, life, year, back",5174772237,com.midasplayer.apps.candycrushsaga
413,413,5.0,0.5835999846458435,"level, game, app, reset, longer, money, life, king, deleting, harder",5172954966,com.midasplayer.apps.candycrushsaga
414,414,9.0,0.9399999976158142,"candy, game, time, get, , move, suggestion, player, life, bank",5172246491,com.midasplayer.apps.candycrushsaga
415,415,0.0,0.9591000080108643,"update, , new, back, game, level, bring, board, reset, gold",5171844128,com.midasplayer.apps.candycrushsaga
416,416,2.0,0.7749000191688538,"game, level, candy, reset, money, get, booster, life, year, back",5170878744,com.midasplayer.apps.candycrushsaga
417,417,2.0,0.9624999761581421,"game, level, candy, reset, money, get, booster, life, year, back",5170826966,com.midasplayer.apps.candycrushsaga
418,418,3.0,0.47350001335144043,"commercial, addictive, review, push, em, all, game, ’, say, start",5170738147,com.midasplayer.apps.candycrushsaga
419,419,2.0,0.925000011920929,"game, level, candy, reset, money, get, booster, life, year, back",5170647205,com.midasplayer.apps.candycrushsaga
420,420,1.0,0.9308000206947327,"game, add, , many, level, really, ever, way, time, much",5170591602,com.midasplayer.apps.candycrushsaga
421,421,8.0,0.9718999862670898,"game, life, level, update, buy, u, get, , let, got",5170460495,com.midasplayer.apps.candycrushsaga
422,422,0.0,0.10000000149011612,"update, , new, back, game, level, bring, board, reset, gold",5169239182,com.midasplayer.apps.candycrushsaga
423,423,1.0,0.887499988079071,"game, add, , many, level, really, ever, way, time, much",5169215590,com.midasplayer.apps.candycrushsaga
424,424,6.0,0.9526000022888184,"game, level, ad, get, middle, , time, update, every, make",5168987739,com.midasplayer.apps.candycrushsaga
425,425,2.0,0.8475000262260437,"game, level, candy, reset, money, get, booster, life, year, back",5168748198,com.midasplayer.apps.candycrushsaga
426,426,0.0,0.8913000226020813,"update, , new, back, game, level, bring, board, reset, gold",5168723262,com.midasplayer.apps.candycrushsaga
427,427,1.0,0.871399998664856,"game, add, , many, level, really, ever, way, time, much",5168571259,com.midasplayer.apps.candycrushsaga
428,428,9.0,0.8999999761581421,"candy, game, time, get, , move, suggestion, player, life, bank",5167570208,com.midasplayer.apps.candycrushsaga
429,429,1.0,0.4611000120639801,"game, add, , many, level, really, ever, way, time, much",5166794083,com.midasplayer.apps.candycrushsaga
430,430,1.0,0.8199999928474426,"game, add, , many, level, really, ever, way, time, much",5166720570,com.midasplayer.apps.candycrushsaga
431,431,1.0,0.699999988079071,"game, add, , many, level, really, ever, way, time, much",5166719859,com.midasplayer.apps.candycrushsaga
432,432,2.0,0.6829000115394592,"game, level, candy, reset, money, get, booster, life, year, back",5166644185,com.midasplayer.apps.candycrushsaga
433,433,1.0,0.5580000281333923,"game, add, , many, level, really, ever, way, time, much",5166643970,com.midasplayer.apps.candycrushsaga
434,434,3.0,0.5659999847412109,"commercial, addictive, review, push, em, all, game, ’, say, start",5165489046,com.midasplayer.apps.candycrushsaga
435,435,1.0,0.5339999794960022,"game, add, , many, level, really, ever, way, time, much",5165356798,com.midasplayer.apps.candycrushsaga
436,436,9.0,0.7749999761581421,"candy, game, time, get, , move, suggestion, player, life, bank",5162407356,com.midasplayer.apps.candycrushsaga
437,437,1.0,0.7767999768257141,"game, add, , many, level, really, ever, way, time, much",5162207698,com.midasplayer.apps.candycrushsaga
438,438,2.0,0.871399998664856,"game, level, candy, reset, money, get, booster, life, year, back",5161974050,com.midasplayer.apps.candycrushsaga
439,439,2.0,0.6779000163078308,"game, level, candy, reset, money, get, booster, life, year, back",5161289980,com.midasplayer.apps.candycrushsaga
440,440,1.0,0.8198999762535095,"game, add, , many, level, really, ever, way, time, much",5161135630,com.midasplayer.apps.candycrushsaga
441,441,0.0,0.9624999761581421,"update, , new, back, game, level, bring, board, reset, gold",5160731447,com.midasplayer.apps.candycrushsaga
442,442,2.0,0.8199999928474426,"game, level, candy, reset, money, get, booster, life, year, back",5160164659,com.midasplayer.apps.candycrushsaga
443,443,6.0,0.5273000001907349,"game, level, ad, get, middle, , time, update, every, make",5159924413,com.midasplayer.apps.candycrushsaga
444,444,6.0,0.4300000071525574,"game, level, ad, get, middle, , time, update, every, make",5159621062,com.midasplayer.apps.candycrushsaga
445,445,8.0,0.965399980545044,"game, life, level, update, buy, u, get, , let, got",5159406625,com.midasplayer.apps.candycrushsaga
446,446,1.0,0.9399999976158142,"game, add, , many, level, really, ever, way, time, much",5159393205,com.midasplayer.apps.candycrushsaga
447,447,7.0,0.6775000095367432,"booster, game, life, get, move, level, without, exit, year, done",5158915090,com.midasplayer.apps.candycrushsaga
448,448,8.0,0.9182000160217285,"game, life, level, update, buy, u, get, , let, got",5156230282,com.midasplayer.apps.candycrushsaga
449,449,7.0,0.887499988079071,"booster, game, life, get, move, level, without, exit, year, done",5155725448,com.midasplayer.apps.candycrushsaga
450,450,7.0,0.887499988079071,"booster, game, life, get, move, level, without, exit, year, done",5155725448,com.midasplayer.apps.candycrushsaga
451,451,2.0,0.8499000072479248,"game, level, candy, reset, money, get, booster, life, year, back",5155471036,com.midasplayer.apps.candycrushsaga
452,452,8.0,0.7749000191688538,"game, life, level, update, buy, u, get, , let, got",5154728715,com.midasplayer.apps.candycrushsaga
453,453,6.0,0.4343000054359436,"game, level, ad, get, middle, , time, update, every, make",5154726397,com.midasplayer.apps.candycrushsaga
454,454,6.0,0.9735000133514404,"game, level, ad, get, middle, , time, update, every, make",5154512258,com.midasplayer.apps.candycrushsaga
455,455,6.0,0.8999999761581421,"game, level, ad, get, middle, , time, update, every, make",5154006495,com.midasplayer.apps.candycrushsaga
456,456,9.0,0.7749999761581421,"candy, game, time, get, , move, suggestion, player, life, bank",5153800666,com.midasplayer.apps.candycrushsaga
457,457,5.0,0.9591000080108643,"level, game, app, reset, longer, money, life, king, deleting, harder",5147360850,com.midasplayer.apps.candycrushsaga
458,458,5.0,0.7749000191688538,"level, game, app, reset, longer, money, life, king, deleting, harder",5146975753,com.midasplayer.apps.candycrushsaga
459,459,9.0,0.8500000238418579,"candy, game, time, get, , move, suggestion, player, life, bank",5146580436,com.midasplayer.apps.candycrushsaga
460,460,0.0,0.699999988079071,"update, , new, back, game, level, bring, board, reset, gold",5146117899,com.midasplayer.apps.candycrushsaga
461,461,3.0,0.871399998664856,"commercial, addictive, review, push, em, all, game, ’, say, start",5145563031,com.midasplayer.apps.candycrushsaga
462,462,3.0,0.871399998664856,"commercial, addictive, review, push, em, all, game, ’, say, start",5144995776,com.midasplayer.apps.candycrushsaga
463,463,1.0,0.8199999928474426,"game, add, , many, level, really, ever, way, time, much",5144609188,com.midasplayer.apps.candycrushsaga
464,464,9.0,0.7864000201225281,"candy, game, time, get, , move, suggestion, player, life, bank",5144396165,com.midasplayer.apps.candycrushsaga
465,465,7.0,0.9399999976158142,"booster, game, life, get, move, level, without, exit, year, done",5144354268,com.midasplayer.apps.candycrushsaga
466,466,9.0,0.4796000123023987,"candy, game, time, get, , move, suggestion, player, life, bank",5141343799,com.midasplayer.apps.candycrushsaga
467,467,7.0,0.887499988079071,"booster, game, life, get, move, level, without, exit, year, done",5140097720,com.midasplayer.apps.candycrushsaga
468,468,0.0,0.6460999846458435,"update, , new, back, game, level, bring, board, reset, gold",5139750046,com.midasplayer.apps.candycrushsaga
469,469,1.0,0.7674999833106995,"game, add, , many, level, really, ever, way, time, much",5139673126,com.midasplayer.apps.candycrushsaga
470,470,2.0,0.4887000024318695,"game, level, candy, reset, money, get, booster, life, year, back",5139564142,com.midasplayer.apps.candycrushsaga
471,471,0.0,0.7106999754905701,"update, , new, back, game, level, bring, board, reset, gold",5139556784,com.midasplayer.apps.candycrushsaga
472,472,8.0,0.925000011920929,"game, life, level, update, buy, u, get, , let, got",5139411621,com.midasplayer.apps.candycrushsaga
473,473,1.0,0.8472999930381775,"game, add, , many, level, really, ever, way, time, much",5138940708,com.midasplayer.apps.candycrushsaga
474,474,7.0,0.5932999849319458,"booster, game, life, get, move, level, without, exit, year, done",5137940901,com.midasplayer.apps.candycrushsaga
475,475,9.0,0.8199999928474426,"candy, game, time, get, , move, suggestion, player, life, bank",5136310184,com.midasplayer.apps.candycrushsaga
476,476,6.0,0.9399999976158142,"game, level, ad, get, middle, , time, update, every, make",5135279717,com.midasplayer.apps.candycrushsaga
477,477,9.0,0.7749999761581421,"candy, game, time, get, , move, suggestion, player, life, bank",5134654926,com.midasplayer.apps.candycrushsaga
478,478,9.0,0.9100000262260437,"candy, game, time, get, , move, suggestion, player, life, bank",5134613267,com.midasplayer.apps.candycrushsaga
479,479,9.0,0.5335000157356262,"candy, game, time, get, , move, suggestion, player, life, bank",5134317346,com.midasplayer.apps.candycrushsaga
480,480,9.0,0.699999988079071,"candy, game, time, get, , move, suggestion, player, life, bank",5134143862,com.midasplayer.apps.candycrushsaga
481,481,4.0,0.4374000132083893,"ad, game, many, level, , every, way, second, too, middle",5134045701,com.midasplayer.apps.candycrushsaga
482,482,2.0,0.925000011920929,"game, level, candy, reset, money, get, booster, life, year, back",5133834061,com.midasplayer.apps.candycrushsaga
483,483,9.0,0.7749999761581421,"candy, game, time, get, , move, suggestion, player, life, bank",5133684656,com.midasplayer.apps.candycrushsaga
484,484,2.0,0.6783000230789185,"game, level, candy, reset, money, get, booster, life, year, back",5133436814,com.midasplayer.apps.candycrushsaga
485,485,0.0,0.871399998664856,"update, , new, back, game, level, bring, board, reset, gold",5133245664,com.midasplayer.apps.candycrushsaga
486,486,2.0,0.9437000155448914,"game, level, candy, reset, money, get, booster, life, year, back",5132601161,com.midasplayer.apps.candycrushsaga
487,487,2.0,0.9609000086784363,"game, level, candy, reset, money, get, booster, life, year, back",5132395072,com.midasplayer.apps.candycrushsaga
488,488,5.0,0.5498999953269958,"level, game, app, reset, longer, money, life, king, deleting, harder",5130358662,com.midasplayer.apps.candycrushsaga
489,489,0.0,0.6471999883651733,"update, , new, back, game, level, bring, board, reset, gold",5130259579,com.midasplayer.apps.candycrushsaga
490,490,9.0,0.9726999998092651,"candy, game, time, get, , move, suggestion, player, life, bank",5130152308,com.midasplayer.apps.candycrushsaga
491,491,1.0,0.6378999948501587,"game, add, , many, level, really, ever, way, time, much",5130085483,com.midasplayer.apps.candycrushsaga
492,492,0.0,0.9678999781608582,"update, , new, back, game, level, bring, board, reset, gold",5129778882,com.midasplayer.apps.candycrushsaga
493,493,2.0,0.9639999866485596,"game, level, candy, reset, money, get, booster, life, year, back",5129010342,com.midasplayer.apps.candycrushsaga
494,494,9.0,0.9591000080108643,"candy, game, time, get, , move, suggestion, player, life, bank",5126764134,com.midasplayer.apps.candycrushsaga
495,495,9.0,0.887499988079071,"candy, game, time, get, , move, suggestion, player, life, bank",5126324943,com.midasplayer.apps.candycrushsaga
496,496,5.0,0.8500000238418579,"level, game, app, reset, longer, money, life, king, deleting, harder",5126228726,com.midasplayer.apps.candycrushsaga
497,497,1.0,0.8500000238418579,"game, add, , many, level, really, ever, way, time, much",5126153695,com.midasplayer.apps.candycrushsaga
498,498,9.0,0.957099974155426,"candy, game, time, get, , move, suggestion, player, life, bank",5126003246,com.midasplayer.apps.candycrushsaga
499,499,2.0,0.7749999761581421,"game, level, candy, reset, money, get, booster, life, year, back",5125862216,com.midasplayer.apps.candycrushsaga
500,500,4.0,0.9182000160217285,"ad, game, many, level, , every, way, second, too, middle",5272769949,com.ohmgames.smashthemall
501,501,4.0,0.44020000100135803,"ad, game, many, level, , every, way, second, too, middle",5272703172,com.ohmgames.smashthemall
502,502,2.0,0.5662000179290771,"game, level, candy, reset, money, get, booster, life, year, back",5272685043,com.ohmgames.smashthemall
503,503,9.0,0.7749999761581421,"candy, game, time, get, , move, suggestion, player, life, bank",5272647084,com.ohmgames.smashthemall
504,504,4.0,0.8467000126838684,"ad, game, many, level, , every, way, second, too, middle",5272638765,com.ohmgames.smashthemall
505,505,0.0,0.8199999928474426,"update, , new, back, game, level, bring, board, reset, gold",5272565110,com.ohmgames.smashthemall
506,506,0.0,0.550000011920929,"update, , new, back, game, level, bring, board, reset, gold",5272512062,com.ohmgames.smashthemall
507,507,4.0,0.8199999928474426,"ad, game, many, level, , every, way, second, too, middle",5272475277,com.ohmgames.smashthemall
508,508,4.0,0.8500000238418579,"ad, game, many, level, , every, way, second, too, middle",5272465452,com.ohmgames.smashthemall
509,509,4.0,0.8999999761581421,"ad, game, many, level, , every, way, second, too, middle",5272417879,com.ohmgames.smashthemall
510,510,8.0,0.7329999804496765,"game, life, level, update, buy, u, get, , let, got",5272411446,com.ohmgames.smashthemall
511,511,4.0,0.9437000155448914,"ad, game, many, level, , every, way, second, too, middle",5272400114,com.ohmgames.smashthemall
512,512,4.0,0.9609000086784363,"ad, game, many, level, , every, way, second, too, middle",5271891311,com.ohmgames.smashthemall
513,513,1.0,0.6022999882698059,"game, add, , many, level, really, ever, way, time, much",5271796564,com.ohmgames.smashthemall
514,514,4.0,0.9308000206947327,"ad, game, many, level, , every, way, second, too, middle",5271740012,com.ohmgames.smashthemall
515,515,6.0,0.5325000286102295,"game, level, ad, get, middle, , time, update, every, make",5271647429,com.ohmgames.smashthemall
516,516,4.0,0.871399998664856,"ad, game, many, level, , every, way, second, too, middle",5271598485,com.ohmgames.smashthemall
517,517,7.0,0.9100000262260437,"booster, game, life, get, move, level, without, exit, year, done",5271012839,com.ohmgames.smashthemall
518,518,6.0,0.6324999928474426,"game, level, ad, get, middle, , time, update, every, make",5270708311,com.ohmgames.smashthemall
519,519,6.0,0.531499981880188,"game, level, ad, get, middle, , time, update, every, make",5270207402,com.ohmgames.smashthemall
520,520,1.0,0.574400007724762,"game, add, , many, level, really, ever, way, time, much",5270184292,com.ohmgames.smashthemall
521,521,0.0,0.8500000238418579,"update, , new, back, game, level, bring, board, reset, gold",5270090063,com.ohmgames.smashthemall
522,522,4.0,0.6545000076293945,"ad, game, many, level, , every, way, second, too, middle",5270045085,com.ohmgames.smashthemall
523,523,1.0,0.699999988079071,"game, add, , many, level, really, ever, way, time, much",5269991880,com.ohmgames.smashthemall
524,524,4.0,0.5486999750137329,"ad, game, many, level, , every, way, second, too, middle",5269942789,com.ohmgames.smashthemall
525,525,4.0,0.9308000206947327,"ad, game, many, level, , every, way, second, too, middle",5269925505,com.ohmgames.smashthemall
526,526,6.0,0.9794999957084656,"game, level, ad, get, middle, , time, update, every, make",5269883908,com.ohmgames.smashthemall
